issueid,id,comment_seq,utr_seq,author,created,is_private,actionbody,author_role,created_dt,messageClean,wordCount
1006058.0,1105927.0,75,1,4hghk,2022-11-22 00:33:51+00:00,1.0,kindly inform us if there are any updates regarding this ticket.,others,2022-11-22 00:33:51+00:00,kindly inform us if there are any updates regarding this ticket,11
1006058.0,1105927.0,75,2,4hghk,2022-11-22 00:33:51+00:00,1.0,"regards,  ph_user   ph_user ",others,2022-11-22 00:33:51+00:00,regards ph user ph user,5
1006058.0,1105927.0,75,3,4hghk,2022-11-22 00:33:51+00:00,1.0,ph_user ph_user,others,2022-11-22 00:33:51+00:00,ph user ph user,4
1006058.0,1106899.0,76,0,4hgog,2022-11-27 11:16:25+00:00,1.0,"dears, we deployed the new gateway release and we still ph_name to test it.",assignee,2022-11-27 11:16:25+00:00,dears we deployed the new gateway release and we still ph name to test it,15
1006058.0,1108727.0,77,0,4hgog,2022-12-05 07:57:57+00:00,1.0,"dears, we deployed the new gateway release and we still ph_name to test it.",assignee,2022-12-05 07:57:57+00:00,dears we deployed the new gateway release and we still ph name to test it,15
1006058.0,1110508.0,78,1,4hhoo,2022-12-12 13:41:29+00:00,1.0,kindly inform us if there are any updates regarding this ticket.,others,2022-12-12 13:41:29+00:00,kindly inform us if there are any updates regarding this ticket,11
1006058.0,1110508.0,78,2,4hhoo,2022-12-12 13:41:29+00:00,1.0,"regards,  ph_user   ph_user ",others,2022-12-12 13:41:29+00:00,regards ph user ph user,5
1006058.0,1110508.0,78,3,4hhoo,2022-12-12 13:41:29+00:00,1.0,ph_user ph_user,others,2022-12-12 13:41:29+00:00,ph user ph user,4
1006058.0,1111347.0,79,0,4hgog,2022-12-17 23:17:29+00:00,1.0,"dears, we deployed the new gateway release, and we still ph_name to test it.",assignee,2022-12-17 23:17:29+00:00,dears we deployed the new gateway release and we still ph name to test it,15
1006058.0,1111353.0,80,0,4hgog,2022-12-17 23:51:25+00:00,0.0,"greetings kindly note we will follow up these tickets (ph_technical), (ph_technical) on this ticket to manage the tickets easier so if there is any update with on this issue, please post it on this ticket.",assignee,2022-12-17 23:51:25+00:00,greetings kindly note we will follow up these tickets ph technical ph technical on this ticket to manage the tickets easier so if there is any update with on this issue please post it on this ticket,37
1006058.0,1111353.0,80,1,4hgog,2022-12-17 23:51:25+00:00,0.0,"regards,  ph_user ",assignee,2022-12-17 23:51:25+00:00,regards ph user,3
1006058.0,1113320.0,81,1,4hhgi,2022-12-28 10:12:35+00:00,1.0,kindly could you please post another reminder to the client to manage this ticket as well.,others,2022-12-28 10:12:35+00:00,kindly could you please post another reminder to the client to manage this ticket as well,16
1006058.0,1113320.0,81,2,4hhgi,2022-12-28 10:12:35+00:00,1.0,"regards,  ph_user   ph_name ph_user ph_user",others,2022-12-28 10:12:35+00:00,regards ph user ph name ph user ph user,9
1006058.0,1113825.0,82,0,4hgog,2023-01-01 21:28:18+00:00,1.0,"dears, we deployed the new gateway release, and we still ph_name to test it.",assignee,2023-01-01 21:28:18+00:00,dears we deployed the new gateway release and we still ph name to test it,15
1006058.0,1115380.0,83,1,4hhoo,2023-01-09 00:31:57+00:00,1.0,kindly inform us if there are any updates regarding this ticket.,others,2023-01-09 00:31:57+00:00,kindly inform us if there are any updates regarding this ticket,11
1006058.0,1115380.0,83,2,4hhoo,2023-01-09 00:31:57+00:00,1.0,"regards,  ph_user   ph_user ",others,2023-01-09 00:31:57+00:00,regards ph user ph user,5
1006058.0,1115380.0,83,3,4hhoo,2023-01-09 00:31:57+00:00,1.0,ph_user ph_user,others,2023-01-09 00:31:57+00:00,ph user ph user,4
1006058.0,1116797.0,84,0,4hgog,2023-01-15 23:22:03+00:00,1.0,greetings please post the latest release for the gateway.,assignee,2023-01-15 23:22:03+00:00,greetings please post the latest release for the gateway,9
1006058.0,1116797.0,84,1,4hgog,2023-01-15 23:22:03+00:00,1.0,"regards,  ph_user ",assignee,2023-01-15 23:22:03+00:00,regards ph user,3
1006058.0,1118448.0,85,1,4hhoo,2023-01-23 11:10:34+00:00,1.0,kindly inform us if there are any updates regarding this ticket.,others,2023-01-23 11:10:34+00:00,kindly inform us if there are any updates regarding this ticket,11
1006058.0,1118448.0,85,2,4hhoo,2023-01-23 11:10:34+00:00,1.0,"regards,  ph_user   ph_user ",others,2023-01-23 11:10:34+00:00,regards ph user ph user,5
1006058.0,1118448.0,85,3,4hhoo,2023-01-23 11:10:34+00:00,1.0,ph_user ph_user,others,2023-01-23 11:10:34+00:00,ph user ph user,4
1006058.0,1119516.0,86,1,4lhl,2023-01-26 14:56:40+00:00,0.0,please suggest a date and time to connect to check.,others,2023-01-26 14:56:40+00:00,please suggest a date and time to connect to check,10
1006058.0,1119994.0,87,1,0ny0x93yik,2023-01-30 05:44:18+00:00,0.0,"for a better follow up, please close this ticket and open a new ticket for the  ph_user  gateway.",reporter,2023-01-30 05:44:18+00:00,for a better follow up please close this ticket and open a new ticket for the ph user gateway,19
1006058.0,1121486.0,88,1,4hhoo,2023-02-06 01:51:18+00:00,1.0,kindly inform us if there are any updates regarding this ticket.,others,2023-02-06 01:51:18+00:00,kindly inform us if there are any updates regarding this ticket,11
1006058.0,1121486.0,88,2,4hhoo,2023-02-06 01:51:18+00:00,1.0,"regards,  ph_user   ph_user ",others,2023-02-06 01:51:18+00:00,regards ph user ph user,5
1006058.0,1121486.0,88,3,4hhoo,2023-02-06 01:51:18+00:00,1.0,ph_user ph_user,others,2023-02-06 01:51:18+00:00,ph user ph user,4
1006058.0,1123635.0,89,1,4hhop,2023-02-14 10:16:24+00:00,1.0,kindly note that this is the second reminder to provide an update.,others,2023-02-14 10:16:24+00:00,kindly note that this is the second reminder to provide an update,12
1006058.0,1123635.0,89,2,4hhop,2023-02-14 10:16:24+00:00,1.0,"regards,  ph_user   ph_name",others,2023-02-14 10:16:24+00:00,regards ph user ph name,5
1006058.0,1123635.0,89,3,4hhop,2023-02-14 10:16:24+00:00,1.0,ph_user ph_user,others,2023-02-14 10:16:24+00:00,ph user ph user,4
1006058.0,1124663.0,90,0,4hgog,2023-02-19 14:31:16+00:00,1.0,1- executive summary ph_technical production errors after ph_version on ph_technical gateway,assignee,2023-02-19 14:31:16+00:00,executive summary ph technical production errors after ph version on ph technical gateway,13
1006058.0,1124663.0,90,1,4hgog,2023-02-19 14:31:16+00:00,1.0,"ph_name has worked with ""ph_name"" team from "" apr 12, 2022 "" until ""feb 19, 2023"" for the reported issue",assignee,2023-02-19 14:31:16+00:00,ph name has worked with ph name team from apr until feb for the reported issue,16
1006058.0,1124663.0,90,2,4hgog,2023-02-19 14:31:16+00:00,1.0,2- problem description there's an issue on the gateway for moving the ph_items.,assignee,2023-02-19 14:31:16+00:00,problem description there s an issue on the gateway for moving the ph items,14
1006058.0,1124663.0,90,3,4hgog,2023-02-19 14:31:16+00:00,1.0,"3-problem identification on date ph_technical ph_technical, ph_technical : we checked the problem from the log to identify the issue .",assignee,2023-02-19 14:31:16+00:00,problem identification on date ph technical ph technical ph technical we checked the problem from the log to identify the issue,21
1006058.0,1124663.0,90,4,4hgog,2023-02-19 14:31:16+00:00,1.0,4- corrective action ph_name team the below action to resolve the issue,assignee,2023-02-19 14:31:16+00:00,corrective action ph name team the below action to resolve the issue,12
1006058.0,1124663.0,90,5,4hgog,2023-02-19 14:31:16+00:00,1.0,"apr 12, 2022 : send a meeting",assignee,2023-02-19 14:31:16+00:00,apr send a meeting,4
1006058.0,1124663.0,90,6,4hgog,2023-02-19 14:31:16+00:00,1.0,"ph_technical ph_technical, ph_technical : after we check the problem we sent the issue fro the  ph_user  to provide us with the fix fro this issue",assignee,2023-02-19 14:31:16+00:00,ph technical ph technical ph technical after we check the problem we sent the issue fro the ph user to provide us with the fix fro this issue,28
1006058.0,1124663.0,90,7,4hgog,2023-02-19 14:31:16+00:00,1.0,5- conclusion and recommendation we deployed a multiple fixes with multiple ph_technical gateway releases.,assignee,2023-02-19 14:31:16+00:00,conclusion and recommendation we deployed a multiple fixes with multiple ph technical gateway releases,14
1006058.0,1124663.0,90,8,4hgog,2023-02-19 14:31:16+00:00,1.0,we recommend to have: n/a,assignee,2023-02-19 14:31:16+00:00,we recommend to have n a,6
1006061.0,211719698.0,0,0,bzyunzvygi,2022-04-12 09:22:36+00:00,0.0,ph_name reply ph_technical file rejected by ph_name system,reporter,2022-04-12 09:22:36+00:00,ph name reply ph technical file rejected by ph name system,11
1006061.0,211719698.0,0,1,bzyunzvygi,2022-04-12 09:22:36+00:00,0.0,ph_technical reply file:,reporter,2022-04-12 09:22:36+00:00,ph technical reply file,4
1006061.0,1064681.0,1,1,z2w_x,2022-04-12 09:22:49+00:00,1.0,ph_name ph_technical reply file rejected by ph_technical.,others,2022-04-12 09:22:49+00:00,ph name ph technical reply file rejected by ph technical,10
1006061.0,1064681.0,1,2,z2w_x,2022-04-12 09:22:49+00:00,1.0,investigation and simulation:,others,2022-04-12 09:22:49+00:00,investigation and simulation,3
1006061.0,1064681.0,1,3,z2w_x,2022-04-12 09:22:49+00:00,1.0,after reviewing the provided files.,others,2022-04-12 09:22:49+00:00,after reviewing the provided files,5
1006061.0,1064681.0,1,4,z2w_x,2022-04-12 09:22:49+00:00,1.0,please note that there is an issue with the rep file structure.,others,2022-04-12 09:22:49+00:00,please note that there is an issue with the rep file structure,12
1006061.0,1064681.0,1,5,z2w_x,2022-04-12 09:22:49+00:00,1.0,it's using the same header as the ph_technical file – which is wrong.,others,2022-04-12 09:22:49+00:00,it s using the same header as the ph technical file which is wrong,14
1006061.0,1064681.0,1,6,z2w_x,2022-04-12 09:22:49+00:00,1.0,we referred the bank to verify any other rep file that was processed successfully and compare it with the attached one so you can identify the differences that caused the issue.,others,2022-04-12 09:22:49+00:00,we referred the bank to verify any other rep file that was processed successfully and compare it with the attached one so you can identify the differences that caused the issue,31
1006061.0,1064681.0,1,10,z2w_x,2022-04-12 09:22:49+00:00,1.0,no solution to be provided since the application behaved normally.,others,2022-04-12 09:22:49+00:00,no solution to be provided since the application behaved normally,10
1006061.0,1064681.0,1,11,z2w_x,2022-04-12 09:22:49+00:00,1.0,1- did we resolve the problem and its symptoms?,others,2022-04-12 09:22:49+00:00,did we resolve the problem and its symptoms,8
1006061.0,1064681.0,1,13,z2w_x,2022-04-12 09:22:49+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others,2022-04-12 09:22:49+00:00,did we understand and resolve the root cause of the problem,11
1006061.0,1064681.0,1,15,z2w_x,2022-04-12 09:22:49+00:00,1.0,3- will this problem appear at this customer or other customer site?,others,2022-04-12 09:22:49+00:00,will this problem appear at this customer or other customer site,11
1006061.0,1064681.0,1,17,z2w_x,2022-04-12 09:22:49+00:00,1.0,if the structure wasn't followed.,others,2022-04-12 09:22:49+00:00,if the structure wasn t followed,6
1006061.0,1064682.0,2,0,4ggo,2022-04-12 09:22:53+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others,2022-04-12 09:22:53+00:00,to provide our best support the following policy for tickets waiting customer feedback and tickets under monitoring will be applied ph name team will remind the customer every two working days after the second reminder if no response the ph name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received,65
1006061.0,1064686.0,3,1,4psk,2022-04-12 09:25:44+00:00,0.0,kindly note that your ticket is assigned.,assignee,2022-04-12 09:25:44+00:00,kindly note that your ticket is assigned,7
1006061.0,1064686.0,3,2,4psk,2022-04-12 09:25:44+00:00,0.0,"apart from the content of the ph_technical file and the reply file mentioned in the description above, would you please provide both files in .csv format?",assignee,2022-04-12 09:25:44+00:00,apart from the content of the ph technical file and the reply file mentioned in the description above would you please provide both files in csv format,27
1006061.0,1064691.0,4,1,4psk,2022-04-12 09:38:13+00:00,0.0,"also, would you please provide a successful reply file from ph_name folder?",assignee,2022-04-12 09:38:13+00:00,also would you please provide a successful reply file from ph name folder,13
1006061.0,1064691.0,4,2,4psk,2022-04-12 09:38:13+00:00,0.0,this will help in identifying the issue with the reported reply file.,assignee,2022-04-12 09:38:13+00:00,this will help in identifying the issue with the reported reply file,12
1006061.0,1064714.0,5,1,bzyunzvygi,2022-04-12 10:01:44+00:00,0.0,requested files has been attached.,reporter,2022-04-12 10:01:44+00:00,requested files has been attached,5
1006061.0,1064717.0,6,1,4psk,2022-04-12 10:08:32+00:00,0.0,after reviewing the provided files.,assignee,2022-04-12 10:08:32+00:00,after reviewing the provided files,5
1006061.0,1064717.0,6,2,4psk,2022-04-12 10:08:32+00:00,0.0,please note that there is an issue with the rep file structure.,assignee,2022-04-12 10:08:32+00:00,please note that there is an issue with the rep file structure,12
1006061.0,1064717.0,6,4,4psk,2022-04-12 10:08:32+00:00,0.0,"as mentioned below, please refer to any other rep file that was processed successfully and compare it with the attached one so you can identify the differences that caused the issue.",assignee,2022-04-12 10:08:32+00:00,as mentioned below please refer to any other rep file that was processed successfully and compare it with the attached one so you can identify the differences that caused the issue,31
1006061.0,1064717.0,6,5,4psk,2022-04-12 10:08:32+00:00,0.0,let us know in case if any further assistance required.,assignee,2022-04-12 10:08:32+00:00,let us know in case if any further assistance required,10
1006061.0,1065378.0,7,1,4psk,2022-04-17 07:58:52+00:00,0.0,please advise if any further assistance required in this ticket.,assignee,2022-04-17 07:58:52+00:00,please advise if any further assistance required in this ticket,10
1006061.0,1065378.0,7,2,4psk,2022-04-17 07:58:52+00:00,0.0,"otherwise, we will consider it as resolved and will proceed in closing it.",assignee,2022-04-17 07:58:52+00:00,otherwise we will consider it as resolved and will proceed in closing it,13
1006063.0,211719700.0,0,0,0ny0x93yoh,2022-04-12 09:38:59+00:00,0.0,it seems that android will always choose the first account when re-login and not the selected one.,reporter,2022-04-12 09:38:59+00:00,it seems that android will always choose the first account when re login and not the selected one,18
1006063.0,1064692.0,1,2,z2w_x,2022-04-12 09:39:12+00:00,1.0,investigation and simulation: .,others,2022-04-12 09:39:12+00:00,investigation and simulation,3
1006063.0,1064692.0,1,3,z2w_x,2022-04-12 09:39:12+00:00,1.0,development agile related issue : .,others,2022-04-12 09:39:12+00:00,development agile related issue,4
